text,raw_data_id
"<|user|> Comment le VIH peut-il être transmis de la mère à l'enfant? <|eos|> <|ai|> La transmission du VIH de la mère à l'enfant peut se produire pendant la grossesse, l'accouchement ou l'allaitement. Il est important pour les femmes atteintes du VIH de discuter avec un médecin des moyens de réduire le risque de transmettre le VIH à leur bébé pendant la grossesse et l'accouchement, et pour les femmes qui allaitent de passer à une alternative sûre. <|eos|> <|eod|>",65
"<|user|> Comment se prémunir contre le VIH lors d'une exposition possible? <|eos|> <|ai|> Si vous pensez avoir été exposé au VIH, demandez rapidement un avis médical. Des médicaments antirétroviraux d'urgence appelés prophylaxie post-exposition (PEP) peuvent vous empêcher de contracter une infection si vous commencez à les prendre dans les 72 heures suivant une exposition possible au virus. Si votre premier test suggère que vous avez le VIH, un autre test sanguin sera nécessaire pour confirmer le résultat. Si votre test est positif, vous serez référé à une clinique spécialisée dans le VIH. <|eos|> <|eod|>",65
"<|user|> Hi, j'ai une voix enrouée depuis quelques jours. Je me demande si j'ai une laryngite. <|eos|> <|ai|> Bonjour! Je suis désolé d'entendre que vous avez des problèmes vocaux. Pourriez-vous me préciser vos symptômes? <|eos|> <|user|> Ma voix est très rauque et parfois je la perds complètement. J'ai aussi une toux irritante qui persiste. <|eos|> <|ai|> Cela semble être une laryngite. Ces symptômes peuvent également être associés à d'autres maladies, telles que le rhume ou la grippe. Avez-vous d'autres symptômes? <|eos|> <|user|> Non, je pense que ce sont mes seuls symptômes. <|eos|> <|ai|> OK. Pour traiter votre laryngite, vous pouvez essayer de parler le moins possible, boire beaucoup de liquides et garder l'air humide dans votre pièce.  De plus, vous pouvez également vous gargariser avec de l'eau salée tiède pour soulager votre douleur. <|eos|> <|user|> Comment puis-je me gargariser correctement? <|eos|> <|ai|> Vous pouvez dissoudre une demi-cuillère à café de sel dans un verre d'eau chaude. Gargarisez-vous avec la solution puis recrachez-la. Ne l'avalez pas. Répétez cette action plusieurs fois.  Gardez simplement à l'esprit que cela n'est pas adapté aux enfants plus jeunes. <|eos|> <|user|> J'ai entendu dire que certaines personnes prennent des antibiotiques pour la laryngite. Est-ce recommandé? <|eos|> <|ai|> Si votre laryngite est causée par une infection bactérienne, votre médecin peut vous prescrire des antibiotiques. Cependant, la plupart des cas de laryngite sont causés par des virus et disparaissent d'eux-mêmes en une à deux semaines. <|eos|> <|user|> Si mes symptômes ne disparaissent pas après deux semaines, dois-je consulter un médecin? <|eos|> <|ai|> Oui. Vous devez consulter un médecin si vos symptômes ne s'améliorent pas après deux semaines ou si vous avez des difficultés à avaler ou si cela est très douloureux. Dans ce cas, votre médecin pourra vérifier si votre laryngite est causée par quelque chose de plus grave et peut vous donner des conseils supplémentaires ou vous orienter vers un spécialiste ORL. <|eos|> <|eod|>",66
"<|user|> Qu'est-ce que la sclérose en plaques? <|eos|> <|ai|> La sclérose en plaques (SEP) est une maladie qui peut affecter le cerveau et la moelle épinière, causant une grande variété de symptômes potentiels tels que des problèmes de vision, de mouvement des bras ou des jambes, de sensation ou d'équilibre. C'est une maladie à vie qui peut parfois causer une invalidité grave, bien qu'elle puisse parfois être légère. Dans de nombreux cas, il est possible de traiter les symptômes. L'espérance de vie moyenne est légèrement réduite pour les personnes atteintes de SEP. Elle est le plus souvent diagnostiquée chez les personnes âgées de 20, 30 et 40 ans, bien qu'elle puisse se développer à tout âge. Elle est environ 2 à 3 fois plus fréquente chez les femmes que chez les hommes. <|eos|> <|eod|>",67
"<|user|> Quels sont les symptômes de la sclérose en plaques? <|eos|> <|ai|> Les symptômes de la SEP varient considérablement d'une personne à l'autre et peuvent affecter n'importe quelle partie du corps. Les principaux symptômes comprennent la fatigue, les difficultés de déplacement, les problèmes de vision, tels que la vision floue, les problèmes de contrôle de la vessie, les engourdissements ou les picotements dans différentes parties du corps, la raideur et les spasmes musculaires, les problèmes d'équilibre et de coordination, les problèmes de réflexion, d'apprentissage et de planification. En fonction du type de SEP que vous avez, vos symptômes peuvent venir et partir par phases ou s'aggraver progressivement avec le temps. <|eos|> <|eod|>",67
"<|user|> Comment traite-t-on la sclérose en plaques? <|eos|> <|ai|> Il n'y a actuellement pas de traitement curatif pour la SEP. Cependant, plusieurs traitements peuvent aider à contrôler la maladie et soulager les symptômes. Le traitement dont vous avez besoin dépendra des symptômes spécifiques et des difficultés que vous rencontrez. Il peut inclure le traitement des rechutes avec de courtes cures de médicaments stéroïdes pour accélérer la guérison, des traitements spécifiques pour les symptômes individuels de la SEP et des traitements pour réduire le nombre de rechutes en utilisant des médicaments appelés traitements modificateurs de la maladie. Les thérapies modifiantes de la maladie peuvent également aider à ralentir ou à réduire la détérioration globale de l'invalidité chez les personnes atteintes de la forme récurrente-rémittente de la SEP et chez certaines personnes atteintes des formes appelées primaire et secondaire progressive de la SEP qui ont des rechutes. <|eos|> <|eod|>",67
"<|user|> Comment vit-on avec la sclérose en plaques? <|eos|> <|ai|> Si vous avez été diagnostiqué avec la SEP, il est important de prendre soin de votre santé en général. Des conseils pour mieux vivre avec la SEP peuvent être trouvés auprès des associations telles que MS Society, MS Trust et shift.ms, une communauté en ligne pour les jeunes adultes touchés par la SEP. Les associations offrent des conseils utiles, des publications, des actualités sur les recherches en cours, des blogs et des salles de discussion. Il est également conseillé de consulter régulièrement un professionnel de la santé, de mener une vie saine avec une alimentation équilibrée et de l'exercice régulier. <|eos|> <|eod|>",67
"<|user|> Qui peut diagnostiquer la sclérose en plaques? <|eos|> <|ai|> Si vous êtes inquiet d'avoir des signes de SEP, il est recommandé de consulter un médecin généraliste en premier. Les symptômes ont souvent de nombreuses autres causes, donc ils ne sont pas nécessairement un signe de SEP. Informez bien votre médecin généraliste sur les symptômes spécifiques que vous ressentez. S'ils pensent que vous pourriez avoir la SEP, vous serez alors référé à un spécialiste des maladies du système nerveux (un neurologue), qui pourra suggérer des examens tels qu'une IRM pour détecter les caractéristiques de la SEP. <|eos|> <|eod|>",67
"<|user|> Y a-t-il des remèdes pour la sclérose en plaques? <|eos|> <|ai|> Il n'existe actuellement aucun remède curatif pour la SEP, mais plusieurs traitements peuvent aider à contrôler la maladie et soulager les symptômes, notamment le traitement des rechutes avec de courtes cures de médicaments stéroïdes, les traitements spécifiques pour les symptômes individuels de la SEP et les traitements pour réduire le nombre de rechutes en utilisant des médicaments appelés traitements modificateurs de la maladie. Cependant, il n'y a actuellement aucun traitement qui peut ralentir la progression de la SEP progressive primaire ou de la SEP progressive secondaire, où il n'y a pas de rechutes. De nombreuses thérapies visant à traiter la SEP progressive sont actuellement en cours de recherche. <|eos|> <|eod|>",67
"<|user|> La sclérose en plaques est-elle mortelle? <|eos|> <|ai|> La SEP elle-même est rarement fatale, mais des complications peuvent survenir en raison d'une SEP grave, telles que des infections pulmonaires ou de la vessie ou des difficultés à avaler. L'espérance de vie moyenne pour les personnes atteintes de SEP est d'environ 5 à 10 ans de moins que la moyenne. Il convient de noter que cet écart semble être en train de se réduire. <|eos|> <|eod|>",67
"<|user|> Quelle est la cause de la sclérose en plaques? <|eos|> <|ai|> La SEP est une maladie auto-immune. Cela se produit lorsqu'il y a un dysfonctionnement du système immunitaire, qui attaque à tort une partie saine du corps - dans ce cas, le cerveau ou la moelle épinière du système nerveux. Dans la SEP, le système immunitaire attaque la couche qui entoure et protège les nerfs appelée la gaine de myéline. Cela endommage et cicatrise la gaine, et potentiellement les nerfs sous-jacents, ce qui signifie que les messages circulant le long des nerfs deviennent ralentis ou perturbés. On ignore exactement pourquoi le système immunitaire agit de cette manière, mais la plupart des experts estiment qu'une combinaison de facteurs génétiques et environnementaux est impliquée. <|eos|> <|eod|>",67
"<|user|> Quel est le type le plus courant de sclérose en plaques? <|eos|> <|ai|> Le type le plus courant de SEP est la forme récurrente-rémittente. Entre 8 et 9 personnes sur 10 atteintes de SEP sont diagnostiquées avec ce type. Une personne atteinte de SEP récurrente-rémittente aura des épisodes de nouveaux ou d'aggravation de symptômes, appelés rechutes. Ces dernières s'aggravent typiquement sur quelques jours, durent de quelques jours à quelques semaines à plusieurs mois, puis s'améliorent lentement sur une période similaire. Les rechutes surviennent souvent sans avertissement, mais sont parfois associées à une période de maladie ou de stress. Les symptômes d'une rechute peuvent disparaître complètement, avec ou sans traitement, bien que certains symptômes persistent souvent, avec des attaques répétées se produisant sur plusieurs années. Les périodes entre les attaques sont connues sous le nom de périodes de rémission. Celles-ci peuvent durer plusieurs années. Après de nombreuses années (généralement des décennies), de nombreuses personnes atteintes de SEP récurrente-rémittente développent une forme progressive secondaire de la SEP. Dans ce type de SEP, les symptômes empirent progressivement au fil du temps sans attaques évidentes. Certaines personnes continuent à avoir des rechutes peu fréquentes pendant cette période. Environ les deux tiers des personnes atteintes de SEP récurrente-rémittente développeront une forme progressive secondaire de la SEP. <|eos|> <|eod|>",67
